GEOID,NAME,variable,estimate,moe
36081036300,"Census Tract 363, Queens County, New York",male,914,178
36081036300,"Census Tract 363, Queens County, New York",female,857,165
36081036300,"Census Tract 363, Queens County, New York",total_pop,1771,314
36081036300,"Census Tract 363, Queens County, New York",white,66,83
36081036300,"Census Tract 363, Queens County, New York",black,263,125
36081036300,"Census Tract 363, Queens County, New York",asian,115,111
36081036300,"Census Tract 363, Queens County, New York",latino,1290,337
36081036300,"Census Tract 363, Queens County, New York",med_inc,57802,5731
36081036500,"Census Tract 365, Queens County, New York",male,1487,265
36081036500,"Census Tract 365, Queens County, New York",female,1505,278
36081036500,"Census Tract 365, Queens County, New York",total_pop,2992,493
36081036500,"Census Tract 365, Queens County, New York",white,71,70
36081036500,"Census Tract 365, Queens County, New York",black,314,149
36081036500,"Census Tract 365, Queens County, New York",asian,198,123
36081036500,"Census Tract 365, Queens County, New York",latino,2389,461
36081036500,"Census Tract 365, Queens County, New York",med_inc,51250,9019
36081036600,"Census Tract 366, Queens County, New York",male,1313,171
36081036600,"Census Tract 366, Queens County, New York",female,1418,191
36081036600,"Census Tract 366, Queens County, New York",total_pop,2731,304
36081036600,"Census Tract 366, Queens County, New York",white,17,30
36081036600,"Census Tract 366, Queens County, New York",black,2373,320
36081036600,"Census Tract 366, Queens County, New York",asian,101,87
36081036600,"Census Tract 366, Queens County, New York",latino,193,125
36081036600,"Census Tract 366, Queens County, New York",med_inc,68264,12105
36081036700,"Census Tract 367, Queens County, New York",male,1169,219
36081036700,"Census Tract 367, Queens County, New York",female,1009,197
36081036700,"Census Tract 367, Queens County, New York",total_pop,2178,364
36081036700,"Census Tract 367, Queens County, New York",white,80,45
36081036700,"Census Tract 367, Queens County, New York",black,927,251
36081036700,"Census Tract 367, Queens County, New York",asian,230,119
36081036700,"Census Tract 367, Queens County, New York",latino,891,360
36081036700,"Census Tract 367, Queens County, New York",med_inc,52955,16235
36081036800,"Census Tract 368, Queens County, New York",male,1136,156
36081036800,"Census Tract 368, Queens County, New York",female,1359,152
36081036800,"Census Tract 368, Queens County, New York",total_pop,2495,233
36081036800,"Census Tract 368, Queens County, New York",white,22,31
36081036800,"Census Tract 368, Queens County, New York",black,2182,309
36081036800,"Census Tract 368, Queens County, New York",asian,0,12
36081036800,"Census Tract 368, Queens County, New York",latino,231,150
36081036800,"Census Tract 368, Queens County, New York",med_inc,72000,20418
36081037100,"Census Tract 371, Queens County, New York",male,648,114
36081037100,"Census Tract 371, Queens County, New York",female,687,127
36081037100,"Census Tract 371, Queens County, New York",total_pop,1335,214
36081037100,"Census Tract 371, Queens County, New York",white,19,16
36081037100,"Census Tract 371, Queens County, New York",black,309,102
36081037100,"Census Tract 371, Queens County, New York",asian,200,110
36081037100,"Census Tract 371, Queens County, New York",latino,724,177
36081037100,"Census Tract 371, Queens County, New York",med_inc,67419,15581
36081037300,"Census Tract 373, Queens County, New York",male,1089,191
36081037300,"Census Tract 373, Queens County, New York",female,1166,243
36081037300,"Census Tract 373, Queens County, New York",total_pop,2255,386
36081037300,"Census Tract 373, Queens County, New York",white,64,44
36081037300,"Census Tract 373, Queens County, New York",black,312,99
36081037300,"Census Tract 373, Queens County, New York",asian,318,149
36081037300,"Census Tract 373, Queens County, New York",latino,1497,392
36081037300,"Census Tract 373, Queens County, New York",med_inc,48913,11325
36081037500,"Census Tract 375, Queens County, New York",male,2434,297
36081037500,"Census Tract 375, Queens County, New York",female,1682,210
36081037500,"Census Tract 375, Queens County, New York",total_pop,4116,407
36081037500,"Census Tract 375, Queens County, New York",white,93,57
36081037500,"Census Tract 375, Queens County, New York",black,239,122
36081037500,"Census Tract 375, Queens County, New York",asian,222,102
36081037500,"Census Tract 375, Queens County, New York",latino,3530,399
36081037500,"Census Tract 375, Queens County, New York",med_inc,56875,10277
36081037600,"Census Tract 376, Queens County, New York",male,2785,374
36081037600,"Census Tract 376, Queens County, New York",female,3336,416
36081037600,"Census Tract 376, Queens County, New York",total_pop,6121,591
36081037600,"Census Tract 376, Queens County, New York",white,40,50
36081037600,"Census Tract 376, Queens County, New York",black,5565,608
36081037600,"Census Tract 376, Queens County, New York",asian,75,119
36081037600,"Census Tract 376, Queens County, New York",latino,226,138
36081037600,"Census Tract 376, Queens County, New York",med_inc,81625,16976
36081037700,"Census Tract 377, Queens County, New York",male,2076,280
36081037700,"Census Tract 377, Queens County, New York",female,1544,252
36081037700,"Census Tract 377, Queens County, New York",total_pop,3620,452
36081037700,"Census Tract 377, Queens County, New York",white,17,22
36081037700,"Census Tract 377, Queens County, New York",black,191,86
36081037700,"Census Tract 377, Queens County, New York",asian,152,148
36081037700,"Census Tract 377, Queens County, New York",latino,3260,486
36081037700,"Census Tract 377, Queens County, New York",med_inc,71728,7976
36081037900,"Census Tract 379, Queens County, New York",male,3570,513
36081037900,"Census Tract 379, Queens County, New York",female,3281,600
36081037900,"Census Tract 379, Queens County, New York",total_pop,6851,968
36081037900,"Census Tract 379, Queens County, New York",white,63,71
36081037900,"Census Tract 379, Queens County, New York",black,271,158
36081037900,"Census Tract 379, Queens County, New York",asian,535,196
36081037900,"Census Tract 379, Queens County, New York",latino,5962,993
36081037900,"Census Tract 379, Queens County, New York",med_inc,72799,9404
36081038100,"Census Tract 381, Queens County, New York",male,3829,547
36081038100,"Census Tract 381, Queens County, New York",female,3387,468
36081038100,"Census Tract 381, Queens County, New York",total_pop,7216,826
36081038100,"Census Tract 381, Queens County, New York",white,179,174
36081038100,"Census Tract 381, Queens County, New York",black,611,141
36081038100,"Census Tract 381, Queens County, New York",asian,367,177
36081038100,"Census Tract 381, Queens County, New York",latino,5918,805
36081038100,"Census Tract 381, Queens County, New York",med_inc,61635,7517
36081038301,"Census Tract 383.01, Queens County, New York",male,0,12
36081038301,"Census Tract 383.01, Queens County, New York",female,0,12
36081038301,"Census Tract 383.01, Queens County, New York",total_pop,0,12
36081038301,"Census Tract 383.01, Queens County, New York",white,0,12
36081038301,"Census Tract 383.01, Queens County, New York",black,0,12
36081038301,"Census Tract 383.01, Queens County, New York",asian,0,12
36081038301,"Census Tract 383.01, Queens County, New York",latino,0,12
36081038301,"Census Tract 383.01, Queens County, New York",med_inc,NA,NA
36081038302,"Census Tract 383.02, Queens County, New York",male,0,12
36081038302,"Census Tract 383.02, Queens County, New York",female,0,12
36081038302,"Census Tract 383.02, Queens County, New York",total_pop,0,12
36081038302,"Census Tract 383.02, Queens County, New York",white,0,12
36081038302,"Census Tract 383.02, Queens County, New York",black,0,12
36081038302,"Census Tract 383.02, Queens County, New York",asian,0,12
36081038302,"Census Tract 383.02, Queens County, New York",latino,0,12
36081038302,"Census Tract 383.02, Queens County, New York",med_inc,NA,NA
36081038400,"Census Tract 384, Queens County, New York",male,1171,212
36081038400,"Census Tract 384, Queens County, New York",female,1240,162
36081038400,"Census Tract 384, Queens County, New York",total_pop,2411,309
36081038400,"Census Tract 384, Queens County, New York",white,13,16
36081038400,"Census Tract 384, Queens County, New York",black,2285,277
36081038400,"Census Tract 384, Queens County, New York",asian,15,24
36081038400,"Census Tract 384, Queens County, New York",latino,98,77
36081038400,"Census Tract 384, Queens County, New York",med_inc,75114,7264
36081039400,"Census Tract 394, Queens County, New York",male,1499,225
36081039400,"Census Tract 394, Queens County, New York",female,1487,188
36081039400,"Census Tract 394, Queens County, New York",total_pop,2986,343
36081039400,"Census Tract 394, Queens County, New York",white,17,17
36081039400,"Census Tract 394, Queens County, New York",black,2581,343
36081039400,"Census Tract 394, Queens County, New York",asian,63,53
36081039400,"Census Tract 394, Queens County, New York",latino,254,123
36081039400,"Census Tract 394, Queens County, New York",med_inc,79650,12501
36081039800,"Census Tract 398, Queens County, New York",male,824,138
36081039800,"Census Tract 398, Queens County, New York",female,851,140
36081039800,"Census Tract 398, Queens County, New York",total_pop,1675,220
36081039800,"Census Tract 398, Queens County, New York",white,24,22
36081039800,"Census Tract 398, Queens County, New York",black,1498,236
36081039800,"Census Tract 398, Queens County, New York",asian,44,45
36081039800,"Census Tract 398, Queens County, New York",latino,109,119
36081039800,"Census Tract 398, Queens County, New York",med_inc,100063,37383
36081039900,"Census Tract 399, Queens County, New York",male,2103,427
36081039900,"Census Tract 399, Queens County, New York",female,1759,328
36081039900,"Census Tract 399, Queens County, New York",total_pop,3862,675
36081039900,"Census Tract 399, Queens County, New York",white,46,43
36081039900,"Census Tract 399, Queens County, New York",black,399,185
36081039900,"Census Tract 399, Queens County, New York",asian,126,93
36081039900,"Census Tract 399, Queens County, New York",latino,3225,697
36081039900,"Census Tract 399, Queens County, New York",med_inc,70282,10774
36081040000,"Census Tract 400, Queens County, New York",male,750,162
36081040000,"Census Tract 400, Queens County, New York",female,779,155
36081040000,"Census Tract 400, Queens County, New York",total_pop,1529,263
36081040000,"Census Tract 400, Queens County, New York",white,12,19
36081040000,"Census Tract 400, Queens County, New York",black,1265,276
36081040000,"Census Tract 400, Queens County, New York",asian,0,12
36081040000,"Census Tract 400, Queens County, New York",latino,150,119
36081040000,"Census Tract 400, Queens County, New York",med_inc,100813,14240
36081040100,"Census Tract 401, Queens County, New York",male,4204,591
36081040100,"Census Tract 401, Queens County, New York",female,3482,663
36081040100,"Census Tract 401, Queens County, New York",total_pop,7686,904
36081040100,"Census Tract 401, Queens County, New York",white,24,27
36081040100,"Census Tract 401, Queens County, New York",black,73,58
36081040100,"Census Tract 401, Queens County, New York",asian,970,309
36081040100,"Census Tract 401, Queens County, New York",latino,6619,1003
36081040100,"Census Tract 401, Queens County, New York",med_inc,59214,8277
36081040200,"Census Tract 402, Queens County, New York",male,788,155
36081040200,"Census Tract 402, Queens County, New York",female,852,156
36081040200,"Census Tract 402, Queens County, New York",total_pop,1640,187
36081040200,"Census Tract 402, Queens County, New York",white,9,14
36081040200,"Census Tract 402, Queens County, New York",black,1473,190
36081040200,"Census Tract 402, Queens County, New York",asian,40,41
36081040200,"Census Tract 402, Queens County, New York",latino,48,53
36081040200,"Census Tract 402, Queens County, New York",med_inc,101538,30478
36081040300,"Census Tract 403, Queens County, New York",male,3862,504
36081040300,"Census Tract 403, Queens County, New York",female,3462,440
36081040300,"Census Tract 403, Queens County, New York",total_pop,7324,832
36081040300,"Census Tract 403, Queens County, New York",white,41,38
36081040300,"Census Tract 403, Queens County, New York",black,0,17
36081040300,"Census Tract 403, Queens County, New York",asian,1118,354
36081040300,"Census Tract 403, Queens County, New York",latino,6150,855
36081040300,"Census Tract 403, Queens County, New York",med_inc,60550,15891
36081040400,"Census Tract 404, Queens County, New York",male,1786,291
36081040400,"Census Tract 404, Queens County, New York",female,2352,358
36081040400,"Census Tract 404, Queens County, New York",total_pop,4138,489
36081040400,"Census Tract 404, Queens County, New York",white,39,44
36081040400,"Census Tract 404, Queens County, New York",black,3360,451
36081040400,"Census Tract 404, Queens County, New York",asian,279,213
36081040400,"Census Tract 404, Queens County, New York",latino,360,189
36081040400,"Census Tract 404, Queens County, New York",med_inc,71066,12248
36081040500,"Census Tract 405, Queens County, New York",male,1821,287
36081040500,"Census Tract 405, Queens County, New York",female,1556,311
36081040500,"Census Tract 405, Queens County, New York",total_pop,3377,522
36081040500,"Census Tract 405, Queens County, New York",white,30,33
36081040500,"Census Tract 405, Queens County, New York",black,24,27
36081040500,"Census Tract 405, Queens County, New York",asian,317,213
36081040500,"Census Tract 405, Queens County, New York",latino,3001,524
36081040500,"Census Tract 405, Queens County, New York",med_inc,60833,15990
36081040700,"Census Tract 407, Queens County, New York",male,4842,670
36081040700,"Census Tract 407, Queens County, New York",female,4267,596
36081040700,"Census Tract 407, Queens County, New York",total_pop,9109,1068
36081040700,"Census Tract 407, Queens County, New York",white,240,204
36081040700,"Census Tract 407, Queens County, New York",black,151,146
36081040700,"Census Tract 407, Queens County, New York",asian,361,163
36081040700,"Census Tract 407, Queens County, New York",latino,8317,1130
36081040700,"Census Tract 407, Queens County, New York",med_inc,53211,7576
36081040900,"Census Tract 409, Queens County, New York",male,3167,498
36081040900,"Census Tract 409, Queens County, New York",female,2393,444
36081040900,"Census Tract 409, Queens County, New York",total_pop,5560,774
36081040900,"Census Tract 409, Queens County, New York",white,68,48
36081040900,"Census Tract 409, Queens County, New York",black,174,163
36081040900,"Census Tract 409, Queens County, New York",asian,386,262
36081040900,"Census Tract 409, Queens County, New York",latino,4932,767
36081040900,"Census Tract 409, Queens County, New York",med_inc,56101,9984
36081041100,"Census Tract 411, Queens County, New York",male,2056,278
36081041100,"Census Tract 411, Queens County, New York",female,1719,233
36081041100,"Census Tract 411, Queens County, New York",total_pop,3775,419
36081041100,"Census Tract 411, Queens County, New York",white,32,28
36081041100,"Census Tract 411, Queens County, New York",black,16,23
36081041100,"Census Tract 411, Queens County, New York",asian,708,229
36081041100,"Census Tract 411, Queens County, New York",latino,3005,423
36081041100,"Census Tract 411, Queens County, New York",med_inc,68629,15298
36081041300,"Census Tract 413, Queens County, New York",male,2429,443
36081041300,"Census Tract 413, Queens County, New York",female,2267,328
36081041300,"Census Tract 413, Queens County, New York",total_pop,4696,681
36081041300,"Census Tract 413, Queens County, New York",white,70,58
36081041300,"Census Tract 413, Queens County, New York",black,0,12
36081041300,"Census Tract 413, Queens County, New York",asian,957,385
36081041300,"Census Tract 413, Queens County, New York",latino,3650,865
36081041300,"Census Tract 413, Queens County, New York",med_inc,55046,9368
36081041400,"Census Tract 414, Queens County, New York",male,2203,355
36081041400,"Census Tract 414, Queens County, New York",female,2348,355
36081041400,"Census Tract 414, Queens County, New York",total_pop,4551,536
36081041400,"Census Tract 414, Queens County, New York",white,135,68
36081041400,"Census Tract 414, Queens County, New York",black,3164,651
36081041400,"Census Tract 414, Queens County, New York",asian,274,196
36081041400,"Census Tract 414, Queens County, New York",latino,646,278
36081041400,"Census Tract 414, Queens County, New York",med_inc,58885,20159
36081041500,"Census Tract 415, Queens County, New York",male,2139,373
36081041500,"Census Tract 415, Queens County, New York",female,2219,363
36081041500,"Census Tract 415, Queens County, New York",total_pop,4358,583
36081041500,"Census Tract 415, Queens County, New York",white,298,171
36081041500,"Census Tract 415, Queens County, New York",black,11,22
36081041500,"Census Tract 415, Queens County, New York",asian,455,258
36081041500,"Census Tract 415, Queens County, New York",latino,3594,633
36081041500,"Census Tract 415, Queens County, New York",med_inc,51203,6016
36081042400,"Census Tract 424, Queens County, New York",male,1022,215
36081042400,"Census Tract 424, Queens County, New York",female,1392,200
36081042400,"Census Tract 424, Queens County, New York",total_pop,2414,306
36081042400,"Census Tract 424, Queens County, New York",white,11,17
36081042400,"Census Tract 424, Queens County, New York",black,2178,314
36081042400,"Census Tract 424, Queens County, New York",asian,37,57
36081042400,"Census Tract 424, Queens County, New York",latino,43,26
36081042400,"Census Tract 424, Queens County, New York",med_inc,90125,22763
36081042600,"Census Tract 426, Queens County, New York",male,442,119
36081042600,"Census Tract 426, Queens County, New York",female,35,43
36081042600,"Census Tract 426, Queens County, New York",total_pop,477,105
36081042600,"Census Tract 426, Queens County, New York",white,170,52
36081042600,"Census Tract 426, Queens County, New York",black,247,98
36081042600,"Census Tract 426, Queens County, New York",asian,29,25
36081042600,"Census Tract 426, Queens County, New York",latino,31,31
36081042600,"Census Tract 426, Queens County, New York",med_inc,NA,NA
36081042700,"Census Tract 427, Queens County, New York",male,2745,429
36081042700,"Census Tract 427, Queens County, New York",female,2210,393
36081042700,"Census Tract 427, Queens County, New York",total_pop,4955,709
36081042700,"Census Tract 427, Queens County, New York",white,192,226
36081042700,"Census Tract 427, Queens County, New York",black,0,12
36081042700,"Census Tract 427, Queens County, New York",asian,376,225
36081042700,"Census Tract 427, Queens County, New York",latino,4387,728
36081042700,"Census Tract 427, Queens County, New York",med_inc,63781,22032
36081043200,"Census Tract 432, Queens County, New York",male,605,124
36081043200,"Census Tract 432, Queens County, New York",female,639,104
36081043200,"Census Tract 432, Queens County, New York",total_pop,1244,157
36081043200,"Census Tract 432, Queens County, New York",white,0,12
36081043200,"Census Tract 432, Queens County, New York",black,1123,159
36081043200,"Census Tract 432, Queens County, New York",asian,78,78
36081043200,"Census Tract 432, Queens County, New York",latino,33,33
36081043200,"Census Tract 432, Queens County, New York",med_inc,77734,12857
36081043400,"Census Tract 434, Queens County, New York",male,825,148
36081043400,"Census Tract 434, Queens County, New York",female,970,153
36081043400,"Census Tract 434, Queens County, New York",total_pop,1795,216
36081043400,"Census Tract 434, Queens County, New York",white,66,99
36081043400,"Census Tract 434, Queens County, New York",black,1467,255
36081043400,"Census Tract 434, Queens County, New York",asian,0,12
36081043400,"Census Tract 434, Queens County, New York",latino,158,141
36081043400,"Census Tract 434, Queens County, New York",med_inc,104063,14342
36081043701,"Census Tract 437.01, Queens County, New York",male,1388,245
36081043701,"Census Tract 437.01, Queens County, New York",female,1298,224
36081043701,"Census Tract 437.01, Queens County, New York",total_pop,2686,393
36081043701,"Census Tract 437.01, Queens County, New York",white,342,139
36081043701,"Census Tract 437.01, Queens County, New York",black,214,95
36081043701,"Census Tract 437.01, Queens County, New York",asian,158,90
36081043701,"Census Tract 437.01, Queens County, New York",latino,1794,303
36081043701,"Census Tract 437.01, Queens County, New York",med_inc,64946,13930
36081043702,"Census Tract 437.02, Queens County, New York",male,3053,560
36081043702,"Census Tract 437.02, Queens County, New York",female,4072,704
36081043702,"Census Tract 437.02, Queens County, New York",total_pop,7125,1113
36081043702,"Census Tract 437.02, Queens County, New York",white,569,307
36081043702,"Census Tract 437.02, Queens County, New York",black,310,219
36081043702,"Census Tract 437.02, Queens County, New York",asian,903,391
36081043702,"Census Tract 437.02, Queens County, New York",latino,5258,1226
36081043702,"Census Tract 437.02, Queens County, New York",med_inc,44085,6618
36081043900,"Census Tract 439, Queens County, New York",male,2002,424
36081043900,"Census Tract 439, Queens County, New York",female,1608,258
36081043900,"Census Tract 439, Queens County, New York",total_pop,3610,586
36081043900,"Census Tract 439, Queens County, New York",white,156,82
36081043900,"Census Tract 439, Queens County, New York",black,30,26
36081043900,"Census Tract 439, Queens County, New York",asian,442,236
36081043900,"Census Tract 439, Queens County, New York",latino,2982,586
36081043900,"Census Tract 439, Queens County, New York",med_inc,35771,11337
36081044000,"Census Tract 440, Queens County, New York",male,1811,363
36081044000,"Census Tract 440, Queens County, New York",female,2169,392
36081044000,"Census Tract 440, Queens County, New York",total_pop,3980,618
36081044000,"Census Tract 440, Queens County, New York",white,58,69
36081044000,"Census Tract 440, Queens County, New York",black,2782,505
36081044000,"Census Tract 440, Queens County, New York",asian,341,221
36081044000,"Census Tract 440, Queens County, New York",latino,616,469
36081044000,"Census Tract 440, Queens County, New York",med_inc,68633,7217
36081044301,"Census Tract 443.01, Queens County, New York",male,1823,365
36081044301,"Census Tract 443.01, Queens County, New York",female,1896,253
36081044301,"Census Tract 443.01, Queens County, New York",total_pop,3719,485
36081044301,"Census Tract 443.01, Queens County, New York",white,148,78
36081044301,"Census Tract 443.01, Queens County, New York",black,213,136
36081044301,"Census Tract 443.01, Queens County, New York",asian,397,179
36081044301,"Census Tract 443.01, Queens County, New York",latino,2903,440
36081044301,"Census Tract 443.01, Queens County, New York",med_inc,21699,12807
36081044302,"Census Tract 443.02, Queens County, New York",male,2172,378
36081044302,"Census Tract 443.02, Queens County, New York",female,1904,265
36081044302,"Census Tract 443.02, Queens County, New York",total_pop,4076,521
36081044302,"Census Tract 443.02, Queens County, New York",white,115,85
36081044302,"Census Tract 443.02, Queens County, New York",black,375,176
36081044302,"Census Tract 443.02, Queens County, New York",asian,1832,424
36081044302,"Census Tract 443.02, Queens County, New York",latino,1754,560
36081044302,"Census Tract 443.02, Queens County, New York",med_inc,47411,13944
36081044400,"Census Tract 444, Queens County, New York",male,1661,295
36081044400,"Census Tract 444, Queens County, New York",female,1868,343
36081044400,"Census Tract 444, Queens County, New York",total_pop,3529,565
36081044400,"Census Tract 444, Queens County, New York",white,136,93
36081044400,"Census Tract 444, Queens County, New York",black,506,184
36081044400,"Census Tract 444, Queens County, New York",asian,1097,320
36081044400,"Census Tract 444, Queens County, New York",latino,1307,537
36081044400,"Census Tract 444, Queens County, New York",med_inc,50320,10845
36081044601,"Census Tract 446.01, Queens County, New York",male,1448,263
36081044601,"Census Tract 446.01, Queens County, New York",female,1913,282
36081044601,"Census Tract 446.01, Queens County, New York",total_pop,3361,395
36081044601,"Census Tract 446.01, Queens County, New York",white,26,29
36081044601,"Census Tract 446.01, Queens County, New York",black,991,224
36081044601,"Census Tract 446.01, Queens County, New York",asian,562,204
36081044601,"Census Tract 446.01, Queens County, New York",latino,1543,299
36081044601,"Census Tract 446.01, Queens County, New York",med_inc,38229,11507
36081044602,"Census Tract 446.02, Queens County, New York",male,2054,288
36081044602,"Census Tract 446.02, Queens County, New York",female,2907,292
36081044602,"Census Tract 446.02, Queens County, New York",total_pop,4961,460
36081044602,"Census Tract 446.02, Queens County, New York",white,106,55
36081044602,"Census Tract 446.02, Queens County, New York",black,977,279
36081044602,"Census Tract 446.02, Queens County, New York",asian,2438,476
36081044602,"Census Tract 446.02, Queens County, New York",latino,1209,362
36081044602,"Census Tract 446.02, Queens County, New York",med_inc,41415,4296
36081044800,"Census Tract 448, Queens County, New York",male,1350,219
36081044800,"Census Tract 448, Queens County, New York",female,1459,181
36081044800,"Census Tract 448, Queens County, New York",total_pop,2809,332
36081044800,"Census Tract 448, Queens County, New York",white,168,80
36081044800,"Census Tract 448, Queens County, New York",black,75,58
36081044800,"Census Tract 448, Queens County, New York",asian,1421,248
36081044800,"Census Tract 448, Queens County, New York",latino,739,283
36081044800,"Census Tract 448, Queens County, New York",med_inc,64500,17665
36081045000,"Census Tract 450, Queens County, New York",male,959,153
36081045000,"Census Tract 450, Queens County, New York",female,1208,158
36081045000,"Census Tract 450, Queens County, New York",total_pop,2167,204
36081045000,"Census Tract 450, Queens County, New York",white,405,133
36081045000,"Census Tract 450, Queens County, New York",black,238,139
36081045000,"Census Tract 450, Queens County, New York",asian,1012,207
36081045000,"Census Tract 450, Queens County, New York",latino,429,179
36081045000,"Census Tract 450, Queens County, New York",med_inc,84435,11316
36081045200,"Census Tract 452, Queens County, New York",male,607,168
36081045200,"Census Tract 452, Queens County, New York",female,728,211
36081045200,"Census Tract 452, Queens County, New York",total_pop,1335,345
36081045200,"Census Tract 452, Queens County, New York",white,200,77
36081045200,"Census Tract 452, Queens County, New York",black,124,52
36081045200,"Census Tract 452, Queens County, New York",asian,665,276
36081045200,"Census Tract 452, Queens County, New York",latino,258,174
36081045200,"Census Tract 452, Queens County, New York",med_inc,70625,41442
36081045400,"Census Tract 454, Queens County, New York",male,2401,371
36081045400,"Census Tract 454, Queens County, New York",female,2378,418
36081045400,"Census Tract 454, Queens County, New York",total_pop,4779,619
36081045400,"Census Tract 454, Queens County, New York",white,269,169
36081045400,"Census Tract 454, Queens County, New York",black,606,275
36081045400,"Census Tract 454, Queens County, New York",asian,3201,596
36081045400,"Census Tract 454, Queens County, New York",latino,478,329
36081045400,"Census Tract 454, Queens County, New York",med_inc,49968,9820
36081045500,"Census Tract 455, Queens County, New York",male,6883,1048
36081045500,"Census Tract 455, Queens County, New York",female,7401,668
36081045500,"Census Tract 455, Queens County, New York",total_pop,14284,1470
36081045500,"Census Tract 455, Queens County, New York",white,1490,485
36081045500,"Census Tract 455, Queens County, New York",black,4734,920
36081045500,"Census Tract 455, Queens County, New York",asian,2211,713
36081045500,"Census Tract 455, Queens County, New York",latino,5332,1400
36081045500,"Census Tract 455, Queens County, New York",med_inc,48889,10649
36081045600,"Census Tract 456, Queens County, New York",male,712,94
36081045600,"Census Tract 456, Queens County, New York",female,734,137
36081045600,"Census Tract 456, Queens County, New York",total_pop,1446,198
36081045600,"Census Tract 456, Queens County, New York",white,58,42
36081045600,"Census Tract 456, Queens County, New York",black,19,18
36081045600,"Census Tract 456, Queens County, New York",asian,1062,229
36081045600,"Census Tract 456, Queens County, New York",latino,213,142
36081045600,"Census Tract 456, Queens County, New York",med_inc,91346,17606
36081045700,"Census Tract 457, Queens County, New York",male,1613,272
36081045700,"Census Tract 457, Queens County, New York",female,1668,298
36081045700,"Census Tract 457, Queens County, New York",total_pop,3281,492
36081045700,"Census Tract 457, Queens County, New York",white,239,143
36081045700,"Census Tract 457, Queens County, New York",black,0,12
36081045700,"Census Tract 457, Queens County, New York",asian,2052,439
36081045700,"Census Tract 457, Queens County, New York",latino,990,457
36081045700,"Census Tract 457, Queens County, New York",med_inc,59318,19852
36081045800,"Census Tract 458, Queens County, New York",male,1159,145
36081045800,"Census Tract 458, Queens County, New York",female,1189,191
36081045800,"Census Tract 458, Queens County, New York",total_pop,2348,256
36081045800,"Census Tract 458, Queens County, New York",white,282,129
36081045800,"Census Tract 458, Queens County, New York",black,297,138
36081045800,"Census Tract 458, Queens County, New York",asian,1480,261
36081045800,"Census Tract 458, Queens County, New York",latino,192,101
36081045800,"Census Tract 458, Queens County, New York",med_inc,72772,21477
36081045900,"Census Tract 459, Queens County, New York",male,2028,342
36081045900,"Census Tract 459, Queens County, New York",female,1691,286
36081045900,"Census Tract 459, Queens County, New York",total_pop,3719,518
36081045900,"Census Tract 459, Queens County, New York",white,94,74
36081045900,"Census Tract 459, Queens County, New York",black,2,4
36081045900,"Census Tract 459, Queens County, New York",asian,1901,394
36081045900,"Census Tract 459, Queens County, New York",latino,1703,539
36081045900,"Census Tract 459, Queens County, New York",med_inc,74375,29875
36081046000,"Census Tract 460, Queens County, New York",male,2976,399
36081046000,"Census Tract 460, Queens County, New York",female,3073,390
36081046000,"Census Tract 460, Queens County, New York",total_pop,6049,653
36081046000,"Census Tract 460, Queens County, New York",white,80,66
36081046000,"Census Tract 460, Queens County, New York",black,818,256
36081046000,"Census Tract 460, Queens County, New York",asian,2801,538
36081046000,"Census Tract 460, Queens County, New York",latino,2045,514
36081046000,"Census Tract 460, Queens County, New York",med_inc,50346,12753
36081046100,"Census Tract 461, Queens County, New York",male,1480,284
36081046100,"Census Tract 461, Queens County, New York",female,984,184
36081046100,"Census Tract 461, Queens County, New York",total_pop,2464,362
36081046100,"Census Tract 461, Queens County, New York",white,190,132
36081046100,"Census Tract 461, Queens County, New York",black,36,43
36081046100,"Census Tract 461, Queens County, New York",asian,849,192
36081046100,"Census Tract 461, Queens County, New York",latino,1268,338
36081046100,"Census Tract 461, Queens County, New York",med_inc,65547,8149
36081046200,"Census Tract 462, Queens County, New York",male,2915,420
36081046200,"Census Tract 462, Queens County, New York",female,3992,559
36081046200,"Census Tract 462, Queens County, New York",total_pop,6907,829
36081046200,"Census Tract 462, Queens County, New York",white,137,113
36081046200,"Census Tract 462, Queens County, New York",black,858,342
36081046200,"Census Tract 462, Queens County, New York",asian,2915,790
36081046200,"Census Tract 462, Queens County, New York",latino,2319,821
36081046200,"Census Tract 462, Queens County, New York",med_inc,50670,7614
36081046300,"Census Tract 463, Queens County, New York",male,2053,356
36081046300,"Census Tract 463, Queens County, New York",female,1783,307
36081046300,"Census Tract 463, Queens County, New York",total_pop,3836,578
36081046300,"Census Tract 463, Queens County, New York",white,67,65
36081046300,"Census Tract 463, Queens County, New York",black,28,43
36081046300,"Census Tract 463, Queens County, New York",asian,1414,396
36081046300,"Census Tract 463, Queens County, New York",latino,2121,573
36081046300,"Census Tract 463, Queens County, New York",med_inc,58621,12050
36081046400,"Census Tract 464, Queens County, New York",male,938,161
36081046400,"Census Tract 464, Queens County, New York",female,1061,179
36081046400,"Census Tract 464, Queens County, New York",total_pop,1999,250
36081046400,"Census Tract 464, Queens County, New York",white,276,99
36081046400,"Census Tract 464, Queens County, New York",black,434,131
36081046400,"Census Tract 464, Queens County, New York",asian,661,201
36081046400,"Census Tract 464, Queens County, New York",latino,499,130
36081046400,"Census Tract 464, Queens County, New York",med_inc,90227,25910
36081046500,"Census Tract 465, Queens County, New York",male,2283,458
36081046500,"Census Tract 465, Queens County, New York",female,1889,294
