fips,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME.x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,borough,geometry,NAME.y,male,female,total_pop,white,black,asian,latino,med_inc,otherrace,county,tract_race,eff_cameras_within_200m,eff_cameras,cameras_within_200m,cameras,n_stops,n_2019,n_2020,n_black,stop_rate,surv
36005,36,005,040100,36005040100,401,Census Tract 401,G5020,S,170429,0,+40.8646118,-073.8976516,Bronx,"list(list(c(1011833.96889334, 1012018.93220829, 1012221.28240163, 1012468.07012964, 1012627.06598631, 1012928.73059746, 1013112.52811723, 1013169.54987549, 1013416.18550891, 1013464.90392005, 1013448.06706235, 1013314.19920635, 1013078.19911406, 1012721.8364948, 1012656.01955583, 1012357.07536005, 1012016.65138894, 1011921.41899047, 1011832.30188705, 1011612.00758841, 1011833.96889334, 253991.573639589, 254304.387835876, 254646.370696242, 255063.460906226, 255335.443697434, 255176.946957229, 255055.840230454, 
255018.381280473, 254855.817275264, 254823.814117511, 254794.646684667, 254562.401669355, 254152.966885747, 253535.719534269, 253522.890422542, 253466.069270658, 253398.274073937, 253468.118209963, 253512.101616202, 253615.324118541, 253991.573639589)))","Census Tract 401, Bronx County, New York",2181,2297,4478,88,443,27,3891,37012,29,Bronx,Latino,8.700714265857176,2.4723906620975935,21,11,25,11,14,6,5.582849486377847,1.9429911268104456
36005,36,005,020200,36005020200,202,Census Tract 202,G5020,S,124809,0,+40.8384912,-073.8475792,Bronx,"list(list(c(1025800.0366, 1026089.70940578, 1026188.01046467, 1026363.96207487, 1026541.87563236, 1026729.49000415, 1026992.20912298, 1027255.48730687, 1026985.67215817, 1026916.62738169, 1026794.28024323, 1026676.34956925, 1026500.14426612, 1026094.12548197, 1025753.24637417, 1025568.39783862, 1025744.33459098, 1025800.0366, 244964.971669397, 245306.125797814, 245423.976803995, 245599.528395305, 245442.079869719, 245276.634224366, 245045.377216569, 244813.759726798, 244515.618579424, 244440.443378653, 
244306.516398044, 244178.062840149, 243984.656126259, 244350.839839228, 244657.754793753, 244825.03434765, 245014.42618661, 244964.971669397)))","Census Tract 202, Bronx County, New York",1128,1257,2385,104,360,383,1461,39306,77,Bronx,Latino,1.1270450116232338,0.5305584085978678,2,2,9,6,3,2,3.7735849056603774,0.47255556042902885
36005,36,005,034000,36005034000,340,Census Tract 340,G5020,S,158331,0,+40.8684405,-073.8629232,Bronx,"list(list(c(1021766.61054322, 1021774.40229385, 1021790.018432, 1022048.34052654, 1022308.32442115, 1022588.49963076, 1022574.56373976, 1022557.63535827, 1022556.38493296, 1022546.40324217, 1022541.21923067, 1022392.42025851, 1022317.46727995, 1022260.4916232, 1021999.67617519, 1021739.41375804, 1021759.10925233, 1021766.61054322, 255816.412488521, 256142.87283505, 256774.297700229, 256769.598589994, 256763.447485473, 256756.238094879, 256124.815346297, 255461.326193816, 255377.526128185, 254868.163780343, 
254648.094591278, 254643.123479735, 254640.819566761, 254639.272760173, 254631.942554735, 254624.616012844, 255480.844159327, 255816.412488521)))","Census Tract 340, Bronx County, New York",2694,2912,5606,305,2141,197,2726,52772,237,Bronx,Latino,3.434615044232541,0.30556215038113754,6,0,3,1,2,1,0.53514092044238315,0.6126676853786195
36005,36,005,031800,36005031800,318,Census Tract 318,G5020,S,178366,0,+40.8619545,-073.8515677,Bronx,"list(list(c(1025178.75873017, 1025072.25929874, 1024921.77702243, 1024939.64628852, 1025198.54733574, 1025458.2813868, 1025510.28266699, 1025631.71120252, 1025716.07446756, 1025782.73705708, 1025870.69792624, 1025713.19677708, 1025706.95681966, 1025699.06659888, 1025683.3550853, 1025673.60000472, 1025665.46752511, 1025402.45341729, 1025142.47532485, 1024883.61229908, 1024893.01559, 1024903.837578, 1024755.01201966, 1025178.75873017, 253693.82957941, 253698.021990313, 253703.962698165, 254592.980704285, 
254587.223103177, 254579.647987949, 254578.643466969, 254576.300176182, 254574.987050525, 254572.915191684, 254570.515753145, 254317.029817279, 254084.20627933, 253684.148209026, 253004.993027684, 252562.66865462, 252141.843155672, 252110.790580296, 252083.389374439, 252050.52774442, 252546.408916139, 253020.796582101, 253026.012431953, 253693.82957941)))","Census Tract 318, Bronx County, New York",971,1208,2179,630,580,178,791,86429,0,Bronx,Latino,0.5743803347147077,0,1,0,NA,NA,NA,NA,NA,0.26359813433442303
36005,36,005,002800,36005002800,28,Census Tract 28,G5020,S,414588,24677,+40.8225183,-073.8782336,Bronx,"list(list(c(1016698.37409814, 1016749.28523136, 1016967.87032856, 1017481.70778751, 1017742.1096124, 1017998.05575581, 1018254.83073284, 1018510.21989705, 1018766.99294686, 1018930.79599595, 1019020.1681568, 1019063.33539619, 1019245.96499869, 1019279.76535935, 1019285.08598854, 1019293.49053998, 1019402.89613617, 1019548.7887295, 1019385.80974465, 1018669.4137767, 1018536.59313904, 1018061.18776196, 1017528.49740806, 1017314.15897522, 1017255.05433529, 1017122.91321988, 1016878.9384287, 1016777.91975346, 
1016763.87635698, 1016710.11141861, 1016671.24182074, 1016589.07906375, 1016464.55676788, 1016380.53855409, 1016341.27895387, 1016698.37409814, 239227.343204868, 239237.977156987, 239283.813222496, 239371.588533887, 239397.450424111, 239442.618752471, 239488.155284283, 239534.42125298, 239579.963211138, 239608.979570997, 239624.774057646, 239630.301054995, 239654.245872844, 239629.884126003, 239586.900082176, 239516.595245275, 238886.451230207, 238102.975315591, 238071.769989098, 237936.666608697, 
237911.70354626, 237833.796618374, 237746.711917767, 237487.093484855, 237514.000963798, 237642.416972478, 237901.794907168, 238000.643937338, 238139.741707939, 238298.39679596, 238392.62298827, 238497.763785573, 238898.630007737, 238993.371718838, 239147.644248452, 239227.343204868)))","Census Tract 28, Bronx County, New York",2230,2921,5151,51,3520,0,1546,51138,34,Bronx,Black,4.019568037303552,1.8277983013558012,5,3,10,5,5,7,1.941370607649,0.7803471243066495
36005,36,005,032400,36005032400,324,Census Tract 324,G5020,S,268373,0,+40.8613415,-073.8597052,Bronx,"list(list(c(1022503.59130283, 1022519.668486, 1022541.21923067, 1022820.86521139, 1023080.31896925, 1023330.26880629, 1023511.04794178, 1023582.13768633, 1023608.58748586, 1023649.07861436, 1023678.28298727, 1023708.85802635, 1023907.58841357, 1022482.22946594, 1022490.95566634, 1022503.59130283, 253078.461723352, 253757.615299919, 254648.094591278, 254641.25136001, 254635.10766619, 254176.441943986, 253735.883671823, 253734.177268862, 253457.686753962, 253051.878739708, 252783.408328953, 252522.955677946, 
251942.888111531, 251891.047235431, 252496.592323421, 253078.461723352)))","Census Tract 324, Bronx County, New York",1508,1669,3177,362,822,207,1662,19349,124,Bronx,Latino,4.012647402088588,1.907054753177534,6,4,4,1,3,2,1.2590494176896443,1.2630303437483752
36005,36,005,028100,36005028100,281,Census Tract 281,G5020,S,129158,0,+40.8837896,-073.8906453,Bronx,"list(list(c(1013868.47047466, 1014178.25802498, 1014443.79114517, 1014709.04966087, 1014972.09660325, 1015346.05371181, 1015483.43802098, 1015488.35911993, 1015506.28499243, 1015428.84527238, 1015338.67074156, 1015267.05211259, 1015193.79810113, 1015045.07201829, 1014550.216722, 1014211.558595, 1014126.94459598, 1014035.91502221, 1013955.93903009, 1013915.80776569, 1013802.25958051, 1013748.9656207, 1013720.43540252, 1013672.28165149, 1013612.2185195, 1013562.06335541, 1013551.99740446, 1013515.08362817, 
1013414.05923225, 1013868.47047466, 261818.536384614, 261740.948298832, 261674.96786689, 261608.625660522, 261543.012235342, 261456.776388706, 261490.472469165, 261319.603142466, 260927.960334741, 260938.790745666, 260961.263948383, 260961.172137105, 260942.497089836, 260909.516925189, 260815.986084123, 260750.347918869, 260748.786047838, 260792.394781094, 260842.211195324, 260871.309240063, 261240.975909103, 261407.414514123, 261447.821573426, 261480.918014586, 261530.031092009, 261617.776395047, 
261709.942353881, 261823.93629868, 261905.426725328, 261818.536384614)))","Census Tract 281, Bronx County, New York",1816,2138,3954,1215,753,142,1760,67933,84,Bronx,Latino,0.9995431365007812,0.49758119440215776,1,0,2,1,1,1,0.5058168942842691,0.25279290250399117
36005,36,005,002300,36005002300,23,Census Tract 23,G5020,S,104645,0,+40.8090823,-073.9258441,Bronx,"list(list(c(1004144.37565607, 1004244.44021986, 1004272.08428866, 1004424.67371856, 1004646.24033049, 1004696.37037894, 1004972.77884539, 1005597.59418613, 1005462.44064046, 1005334.7426744, 1005216.45816372, 1005092.37506469, 1004872.46097057, 1004590.78647666, 1004342.62834182, 1004287.79027238, 1004028.00359192, 1003844.31470781, 1003958.54423345, 1004144.37565607, 234249.349683362, 234426.499078885, 234472.792510141, 234733.054621761, 234600.986124446, 234570.788481647, 234405.979071118, 234062.588250249, 
233816.907494365, 233589.815111635, 233358.723872884, 233429.662327123, 233556.26306357, 233717.790126053, 233859.674097095, 233890.961578491, 234039.397211361, 234227.973914486, 234350.11890108, 234249.349683362)))","Census Tract 23, Bronx County, New York",1960,2342,4302,1,1192,0,3062,18688,47,Bronx,Latino,1.639607802559888,0.1461467732651081,5,0,21,6,15,16,4.881450488145049,0.38112687181773314
36005,36,005,014300,36005014300,143,Census Tract 143,G5020,S,129711,0,+40.8277474,-073.9121298,Bronx,"list(list(c(1007882.50871573, 1008153.22626164, 1008337.92641109, 1008533.1275002, 1008773.59181599, 1009021.08708785, 1009236.21189643, 1009366.33649804, 1009444.68798188, 1009300.46891339, 1009072.46259086, 1008688.98963646, 1008661.80299828, 1008796.33476598, 1008282.16933482, 1008186.92206767, 1007843.87409774, 1007712.26893444, 1007649.94981008, 1007882.50871573, 240327.280688775, 240556.713841026, 241007.216821691, 241466.111572541, 242037.998189315, 241946.801251906, 241849.74406774, 241794.134988003, 
241761.061632927, 241529.922604693, 241231.29621927, 240861.469143011, 240376.509622967, 239801.357967725, 240022.3594854, 239784.717821818, 239928.658827473, 240077.544768289, 240127.76298836, 240327.280688775)))","Census Tract 143, Bronx County, New York",644,838,1482,13,736,0,702,17204,31,Bronx,Black,4.486905828292077,1.3624485246822116,8,6,6,3,3,4,4.048582995951417,3.027601773476435
36005,36,005,044400,36005044400,444,Census Tract 444,G5020,S,365065,0,+40.8995005,-073.8437344,Bronx,"list(list(c(1026429.63900649, 1026563.75208915, 1026600.77495239, 1026648.85226711, 1026968.53550345, 1027217.7565064, 1027468.08371912, 1027726.69475195, 1027985.02969688, 1028184.73476463, 1028186.95075244, 1028196.93801996, 1028202.02643424, 1028212.04280547, 1028213.35789411, 1028214.83438351, 1028218.91390866, 1028231.93731762, 1028244.59632936, 1028299.21816985, 1028333.4785488, 1028424.68941989, 1028547.72734871, 1028609.25151874, 1028662.71176922, 1028672.78381302, 1028699.2171567, 1028703.55189147, 
1028681.56125125, 1028591.83466527, 1028575.46572528, 1028571.77980126, 1028283.8490488, 1028043.73267985, 1027798.36480964, 1027553.27195518, 1027332.77041468, 1027073.02940539, 1026828.76166937, 1026583.93956725, 1026311.38750203, 1026210.14489815, 1026429.63900649, 267305.915667641, 267760.119575214, 267771.843235404, 267785.408013975, 267876.690978383, 267949.635946714, 268021.492433712, 268097.738488827, 268172.893787077, 268228.381038457, 268215.661017059, 268131.937614781, 268089.280268379, 
268005.317281037, 267994.293242865, 267981.913551413, 267947.724036193, 267890.671236036, 267835.217306729, 267693.001969383, 267619.560487759, 267424.036841009, 267245.445662715, 267148.508478718, 267064.277358191, 267032.468357366, 266948.984977688, 266838.264520036, 266753.056977042, 266501.92382919, 266450.51263838, 266438.935938325, 266354.276493382, 266284.251832943, 266212.762747936, 266141.276645956, 266076.759254554, 266001.244211386, 265929.766916199, 265858.291120875, 266789.073388958, 
267143.037921551, 267305.915667641)))","Census Tract 444, Bronx County, New York",2164,2131,4295,122,3430,165,499,77740,79,Bronx,Black,0.8322168837914442,0,1,0,2,0,2,2,0.46565774155995343,0.19376411729719306
36005,36,005,035100,36005035100,351,Census Tract 351,G5020,S,580468,0,+40.8950697,-073.8999975,Bronx,"list(list(c(1010401.42289852, 1010428.99500234, 1010478.10885127, 1010529.99850011, 1010582.45143959, 1010668.88113137, 1010698.70790774, 1010712.2401228, 1010995.14227966, 1011229.8810609, 1011333.62145394, 1011600.57015905, 1011612.64853218, 1011611.72737436, 1011594.22034951, 1011566.21159431, 1011353.18290382, 1011350.07104978, 1011352.92356532, 1011353.43486005, 1011681.33343275, 1011943.47001266, 1012149.48700263, 1012362.15404095, 1012537.50200108, 1012714.79637714, 1012710.95351577, 1012684.04899963, 
1012677.18352055, 1012674.28454409, 1012700.04080242, 1012727.16278957, 1012807.39712775, 1012841.40429063, 1012877.14114011, 1012812.47073406, 1012696.19034278, 1012505.46391303, 1012468.77045137, 1012328.58877162, 1011955.42068162, 1011930.83205154, 1011864.80816836, 1011809.0126026, 1011748.53047824, 1011706.28306643, 1011699.92947237, 1011675.33712817, 1011647.14620056, 1011620.05464187, 1011595.44700356, 1011571.38783366, 1011542.62210019, 1011516.89249794, 1011496.96766978, 1011483.96014, 1011454.07788121, 
1011423.64922043, 1011391.84343, 1011358.66049266, 1011323.54862347, 1011292.86593773, 1011263.84057241, 1011225.13505903, 1011183.65851681, 1011142.45200366, 1011109.25979964, 1011105.92611869, 1011095.90410028, 1011090.86141564, 1011091.05513824, 1011097.34174813, 1011110.25882941, 1011128.7112773, 1011256.40765272, 1011422.46587743, 1011599.39417075, 1011564.21760006, 1011478.99801709, 1011410.97131429, 1011336.06093198, 1011300.13832745, 1011164.46600917, 1011127.43927232, 1010978.48984933, 1010896.12381682, 
1010857.4142295, 1010844.68828563, 1010792.67189231, 1010727.36966107, 1010679.50234372, 1010620.86849582, 1010558.65639519, 1010422.91056374, 1010380.83402986, 1010372.50638369, 1010401.42289852, 265040.053668029, 265109.67259528, 265200.446657606, 265280.657944485, 265351.032748926, 265447.677269609, 265476.857114047, 265490.352517696, 265672.833853076, 265904.086534249, 266091.838061495, 266681.64230898, 266757.438958907, 266838.686048062, 266918.821383373, 266996.030155273, 267387.093531522, 
267450.48547046, 267618.814447202, 267655.977856965, 267623.920665534, 267564.831346714, 267507.866196169, 267438.522905882, 267369.137863522, 267291.012183909, 267267.68981132, 267108.076637751, 267069.084041236, 266948.119277813, 266673.436098345, 266413.328243964, 265657.778935602, 265422.090319539, 264893.109253448, 264637.629838861, 264302.663634725, 263789.084066605, 263720.909552095, 263722.568339503, 263400.790029004, 263384.002240568, 263333.283510988, 263284.033961728, 263222.391636714, 
263172.79337192, 263167.685400546, 263153.812595421, 263143.579151719, 263139.176434454, 263138.784299443, 263142.400555858, 263151.476642865, 263165.292610994, 263180.572498612, 263191.488090921, 263210.035886403, 263222.753654399, 263230.733488089, 263233.975392853, 263231.38573541, 263224.064644371, 263218.202803464, 263214.88059959, 263217.020486743, 263224.990196117, 263236.61226865, 263250.817859997, 263312.380331897, 263371.762282816, 263446.452350431, 263512.040654592, 263582.372744878, 263647.610215797, 
263933.031124549, 264277.518986386, 264785.245091313, 264842.042592885, 264899.876856817, 264912.188067374, 264899.352238465, 264882.188062386, 264812.81211992, 264793.825269047, 264729.172075014, 264707.220857478, 264709.728687465, 264717.001529904, 264752.285544247, 264801.400100685, 264835.231531446, 264854.477691574, 264859.146466181, 264855.720322127, 264904.132242607, 264935.092245556, 265040.053668029)))","Census Tract 351, Bronx County, New York",1806,1934,3740,2031,248,173,1196,93750,92,Bronx,White,2.0946128081096163,0.6935501896962326,5,3,1,0,1,0,0.26737967914438504,0.5600569005640685
36005,36,005,003500,36005003500,35,Census Tract 35,G5020,S,142005,0,+40.8109651,-073.9086696,Bronx,"list(list(c(1009157.90637854, 1009419.28917996, 1009672.91902758, 1009925.99669007, 1010179.35220917, 1010035.42118442, 1009922.97003719, 1009846.6272248, 1009763.35280857, 1009486.99892756, 1009230.02775319, 1008973.05436694, 1009063.26548918, 1009151.79956746, 1009275.61879705, 1009097.84635485, 1009078.32903608, 1008900.68096092, 1009157.90637854, 235642.100177578, 235569.867236229, 235501.272342232, 235432.679517095, 235364.45396691, 234833.09889468, 234369.544550855, 234049.941481897, 233738.711125322, 
233812.382078115, 233883.161454317, 233957.586908047, 234262.263626333, 234580.419422393, 235039.245583459, 235094.441810041, 235231.412077409, 235710.696804446, 235642.100177578)))","Census Tract 35, Bronx County, New York",1690,2217,3907,17,1243,0,2647,31310,0,Bronx,Latino,1.2916393004548383,0.1221192227413989,1,0,19,8,11,10,4.863066291272076,0.33059618644864047
36005,36,005,031900,36005031900,319,Census Tract 319,G5020,S,213170,201583,+40.9138727,-073.9111066,Bronx,"list(list(c(1009047.96503302, 1009123.4598544, 1009264.47133612, 1009271.38363884, 1009445.84810827, 1009453.03683589, 1009587.41108135, 1009594.59983876, 1010245.75218193, 1010255.70616256, 1010730.45963189, 1010837.74284058, 1011134.86568479, 1011174.1190564, 1011211.20142069, 1011174.74794331, 1011002.38904447, 1010692.10682028, 1010387.07632916, 1010077.61965538, 1010100.81561174, 1010113.20931023, 1010102.12837557, 1010067.82399932, 1009778.55940547, 1009753.39368827, 1009740.94807991, 1009681.76971386, 
1009617.34412206, 1009551.54314012, 1009531.36192119, 1009270.40523276, 1009209.84155342, 1008912.5571451, 1008855.11878869, 1008797.4034242, 1008730.42800171, 1008735.96398844, 1008712.78206763, 1008675.62359081, 1008708.39975106, 1008790.88055637, 1008801.00040207, 1008928.01554079, 1009001.91503046, 1009047.96503302, 272715.310625383, 272674.946051027, 272622.261669033, 272619.718414229, 272557.96112278, 272555.418207559, 272507.82959461, 272505.286721477, 272265.146744562, 272261.51400978, 272087.872919495, 
272049.005855787, 271941.032309439, 271925.918340331, 271911.253800405, 271727.299628868, 270874.547738828, 271015.207327012, 271159.155646287, 271310.025596006, 271330.453514607, 271372.001764436, 271395.307834163, 271424.054269007, 271565.841038801, 271578.566498073, 271585.840237712, 271613.468020542, 271637.082685159, 271654.502265264, 271658.488950026, 271694.287767953, 271725.923038751, 271880.463883736, 271829.397522277, 271778.695360154, 271824.2133199, 271855.237776792, 271992.270230233, 
272046.099865692, 272178.584991799, 272291.289291004, 272396.303776272, 272513.325392335, 272739.583598733, 272715.310625383)))","Census Tract 319, Bronx County, New York",209,424,633,320,93,38,171,NA,11,Bronx,White,0,0,0,0,NA,NA,NA,NA,NA,0
36005,36,005,029600,36005029600,296,Census Tract 296,G5020,S,723313,0,+40.8553721,-073.8450221,Bronx,"list(list(c(1024038.41183268, 1024087.09022605, 1024109.77028014, 1024621.98053567, 1024883.61229908, 1025142.47532485, 1025402.45341729, 1025665.46752511, 1025934.58102164, 1026203.46597037, 1026463.5010963, 1026723.27762652, 1026981.42756146, 1027240.68085925, 1027598.45390961, 1027981.42890205, 1028241.27228078, 1028497.51999459, 1028756.26377152, 1029015.008037, 1029273.7541332, 1029390.54520048, 1029360.44992296, 1029340.62094808, 1029356.76297527, 1029392.50631069, 1029508.2545318, 1029826.21466741, 
1029749.65126092, 1029690.22299866, 1029488.719516, 1028614.91123951, 1028128.83461329, 1027522.75049718, 1027149.91156359, 1027124.7301453, 1027118.60832328, 1027126.13436059, 1027151.70750147, 1027198.80645419, 1027307.94023259, 1027283.2373527, 1026659.9439079, 1026516.14622678, 1026495.7108367, 1026242.29512018, 1026250.32695279, 1026251.38745801, 1026270.10605128, 1026282.98881693, 1026296.64752075, 1026298.64569941, 1026290.82839439, 1026277.2061472, 1026219.52605111, 1026049.59701711, 1025888.26645641, 
1025718.35916594, 1025914.44704993, 1025921.51501818, 1025551.4437611, 1025293.67862081, 1024987.23334723, 1024702.36289216, 1024445.15014582, 1024057.94637636, 1024039.87943147, 1023981.78659674, 1023950.10628551, 1023907.58841357, 1024038.41183268, 251954.761413102, 251959.213457996, 251961.072448971, 252018.757285345, 252050.52774442, 252083.389374439, 252110.790580296, 252141.843155672, 252164.529281702, 252159.163896792, 252152.693059671, 252136.023066619, 252100.771698717, 252067.711072037, 
252011.511561773, 251940.06056195, 251888.430412035, 251837.160820922, 251782.98381101, 251729.173903204, 251675.002421934, 251645.708241649, 251615.047720632, 251567.646744266, 251515.211970037, 251483.945376411, 251421.130634742, 251361.246293179, 251327.5832289, 251302.332328942, 251216.335659308, 250723.591338018, 250125.919421592, 249016.875897185, 248338.179203909, 248497.350521254, 248673.679488891, 248798.296552338, 249042.812930887, 249160.942032321, 249398.320080156, 249443.818524325, 249441.626740633, 
249406.399022746, 249385.231755317, 249386.248679909, 249540.742145077, 249567.340698611, 249940.455878913, 250168.918558518, 250428.351407972, 250552.230044677, 250593.386760296, 250631.983039853, 250712.401942283, 250915.409279913, 251106.773754373, 251300.310670906, 251486.459851853, 251719.648914137, 251687.682190714, 251657.732774997, 251623.69648928, 251590.42876512, 251559.760624869, 251513.943431278, 251566.378554621, 251735.700814462, 251824.183244565, 251942.888111531, 251954.761413102)))","Census Tract 296, Bronx County, New York",727,848,1575,365,246,336,628,54250,0,Bronx,Latino,1.865498383088363,0.23815963975559395,2,1,18,10,8,12,11.428571428571429,1.1844434178338812
36005,36,005,040600,36005040600,406,Census Tract 406,G5020,S,223327,0,+40.8879511,-073.8570053,Bronx,"list(list(c(1022937.4896667, 1023046.84319913, 1023152.32995036, 1023260.57523527, 1024056.85664209, 1024852.87984761, 1024745.20030465, 1024637.51907205, 1024530.6638391, 1024422.42439974, 1024315.56459791, 1023518.11987875, 1022722.36428803, 1022835.31986258, 1022937.4896667, 263014.338128191, 263273.923789803, 263529.49602106, 263787.623578998, 263454.089783885, 263122.767802422, 262865.362820694, 262607.594011515, 262350.555773924, 262093.151408478, 261836.114186853, 262170.001748176, 262498.817497001, 
262756.586145507, 263014.338128191)))","Census Tract 406, Bronx County, New York",1527,2020,3547,2,2823,54,668,49671,0,Bronx,Black,0,0,0,0,9,2,7,7,2.537355511700028,0
36005,36,005,011502,36005011502,115.02,Census Tract 115.02,G5020,S,336295,10037,+40.8200657,-073.8865202,Bronx,"list(list(c(1014570.93884585, 1014614.61513946, 1014655.80347353, 1014684.00096813, 1014793.76459731, 1014889.1479556, 1014947.7579342, 1014972.09242695, 1014989.79307377, 1015029.62594989, 1015128.87983529, 1015257.15033119, 1015412.01296344, 1015469.82852338, 1015529.03487598, 1015659.35221135, 1015918.0722539, 1016062.7969032, 1016136.26818628, 1016209.96561227, 1016256.80423482, 1016339.9506746, 1016396.56173377, 1016477.97232809, 1016571.0975796, 1016646.64237983, 1016811.07269906, 1017071.06202672, 
1017099.6582218, 1017075.43305527, 1016816.08660148, 1016641.46919227, 1016529.91502375, 1016270.07475669, 1016015.49198616, 1015760.35455229, 1015504.93924639, 1015252.56108956, 1015069.37094271, 1014927.53303569, 1014776.03338703, 1014672.38869924, 1014576.49612778, 1014567.90451179, 1014551.55346404, 1014542.40830434, 1014508.87186704, 1014491.41105367, 1014468.12970881, 1014570.93884585, 238275.492758364, 238319.267785603, 238360.489417503, 238387.485690043, 238480.529505745, 238563.354226115, 
238615.892811893, 238633.047448147, 238643.271304515, 238661.174326414, 238746.190931476, 238865.49267014, 238966.612433054, 238989.640012894, 239007.204477183, 239039.434567356, 239085.677523118, 239105.541163744, 239113.711210386, 238960.583768763, 238803.744456921, 238632.596926783, 238571.165680425, 238365.239759468, 238092.600552098, 237871.432137004, 237626.086692228, 237359.923057928, 237331.610463563, 237313.262762514, 237102.691020825, 237073.674558573, 237078.6264981, 237026.91055897, 236975.568630449, 
236924.22865676, 236872.891012198, 236826.660650258, 237223.917910431, 237538.160229388, 237834.903108208, 237936.422678786, 238036.859381851, 238045.957046133, 238062.696078474, 238071.79306009, 238108.549156645, 238127.472863204, 238152.947382287, 238275.492758364)))","Census Tract 115.02, Bronx County, New York",2267,2315,4582,33,1841,9,2653,17656,46,Bronx,Latino,1.6453924259459096,0.00784245523974564,3,0,20,13,7,15,4.364906154517678,0.35909917633040367
36005,36,005,033500,36005033500,335,Census Tract 335,G5020,S,696563,0,+40.8906400,-073.9070543,Bronx,"list(list(c(1009500.75762224, 1009523.27425406, 1009540.32327976, 1009543.2015275, 1009547.8755979, 1009553.67713512, 1009605.67163825, 1009627.44817198, 1009631.77530345, 1009641.35777221, 1009656.4670111, 1009676.27970677, 1009697.48793111, 1009726.42600363, 1009760.34232681, 1009795.92519943, 1009832.3452859, 1009898.99204368, 1009975.99545977, 1010136.13988657, 1010305.44144079, 1010590.01712684, 1010797.27990653, 1010948.19899223, 1011353.43486005, 1011352.92356532, 1011350.07104978, 1011353.18290382, 
1011566.21159431, 1011594.22034951, 1011611.72737436, 1011612.64853218, 1011600.57015905, 1011333.62145394, 1011229.8810609, 1010995.14227966, 1010712.2401228, 1010698.70790774, 1010668.88113137, 1010582.45143959, 1010529.99850011, 1010478.10885127, 1010428.99500234, 1010401.42289852, 1010372.50638369, 1010380.83402986, 1010422.91056374, 1010558.65639519, 1010620.86849582, 1010679.50234372, 1010727.36966107, 1010792.67189231, 1010844.68828563, 1010857.4142295, 1010896.12381682, 1010978.48984933, 
1011127.43927232, 1011164.46600917, 1011300.13832745, 1011336.06093198, 1011410.97131429, 1011478.99801709, 1011564.21760006, 1011599.39417075, 1011422.46587743, 1011256.40765272, 1011128.7112773, 1011110.25882941, 1011097.34174813, 1011091.05513824, 1011090.86141564, 1011095.90410028, 1011105.92611869, 1011109.25979964, 1011067.37069813, 1010844.50017761, 1010757.28141081, 1010544.30727315, 1010425.37371746, 1010168.69623889, 1009857.53729758, 1009799.60248994, 1009688.18020455, 1009572.2469394, 
1009495.30527111, 1009466.81205841, 1009440.80845089, 1009393.4858069, 1009500.75762224, 263632.013367837, 263781.052230024, 263870.333521758, 264556.026046756, 264845.681993473, 265114.571722845, 265889.943990593, 266214.959165152, 266306.777696433, 266396.051353304, 266487.516863345, 266575.343911806, 266650.420500361, 266735.706798637, 266818.812330783, 266894.268503213, 266962.074446252, 266941.377481836, 267060.598797972, 267244.761872315, 267394.68777698, 267545.833010353, 267610.547781982, 
267628.202089248, 267655.977856965, 267618.814447202, 267450.48547046, 267387.093531522, 266996.030155273, 266918.821383373, 266838.686048062, 266757.438958907, 266681.64230898, 266091.838061495, 265904.086534249, 265672.833853076, 265490.352517696, 265476.857114047, 265447.677269609, 265351.032748926, 265280.657944485, 265200.446657606, 265109.67259528, 265040.053668029, 264935.092245556, 264904.132242607, 264855.720322127, 264859.146466181, 264854.477691574, 264835.231531446, 264801.400100685, 
264752.285544247, 264717.001529904, 264709.728687465, 264707.220857478, 264729.172075014, 264793.825269047, 264812.81211992, 264882.188062386, 264899.352238465, 264912.188067374, 264899.876856817, 264842.042592885, 264785.245091313, 264277.518986386, 263933.031124549, 263647.610215797, 263582.372744878, 263512.040654592, 263446.452350431, 263371.762282816, 263312.380331897, 263250.817859997, 263236.61226865, 263111.961333051, 262622.041777329, 262479.853344729, 262541.559108695, 262576.406986043, 
262654.828532136, 262745.218379479, 262883.970973242, 263141.078196386, 263219.289961655, 263292.442123466, 263306.257388704, 263318.982254572, 263359.73924252, 263632.013367837)))","Census Tract 335, Bronx County, New York",948,1100,2048,1416,128,104,346,96250,54,Bronx,White,0.9995431365014814,0.4230266621518697,2,0,2,0,2,2,0.9765625,0.48805817211986396
